;userID;placeID;rating;food_rating;service_rating;Upayment_accepts;Rcuisine_Type
659;107;82;0;0;0;cash;South_American
660;107;82;0;0;0;cash;Fast_Food
661;107;82;0;0;0;cash;South_American
662;107;82;0;0;0;cash;Fast_Food
663;107;82;0;0;0;cash;North_American
664;107;82;0;0;0;cash;Fast_Food
665;107;82;0;0;0;cash;Fast_Food
666;107;82;0;0;0;cash;Asian
667;107;82;0;0;0;cash;Fast_Food
668;107;82;0;0;0;cash;Asian
669;107;82;0;0;0;cash;Ice_Cream
670;107;82;0;0;0;cash;Coffee_Shop
671;107;82;0;0;0;cash;Asian
672;107;82;0;0;0;cash;Game
673;107;82;0;0;0;cash;Family
674;107;82;0;0;0;cash;Mediterranean
675;107;82;0;0;0;credictCard;Coffee_Shop
676;107;82;0;0;0;credictCard;Asian
677;107;82;0;0;0;credictCard;South_American
678;107;82;0;0;0;credictCard;Fast_Food
679;107;82;0;0;0;credictCard;South_American
680;107;82;0;0;0;credictCard;Fast_Food
681;107;82;0;0;0;credictCard;North_American
682;107;82;0;0;0;credictCard;Fast_Food
683;107;82;0;0;0;credictCard;Fast_Food
684;107;82;0;0;0;credictCard;Asian
685;107;82;0;0;0;credictCard;Fast_Food
686;107;82;0;0;0;credictCard;Asian
687;107;82;0;0;0;credictCard;Ice_Cream
688;107;82;0;0;0;credictCard;Coffee_Shop
689;107;82;0;0;0;credictCard;Asian
690;107;82;0;0;0;credictCard;Game
691;107;82;0;0;0;credictCard;Family
692;107;82;0;0;0;credictCard;Mediterranean
695;11;16;1;1;1;cash;South_American
696;11;16;1;1;1;credictCard;South_American
699;92;94;1;1;1;credictCard;Asian
700;92;94;1;1;1;credictCard;Asian
705;92;75;1;1;0;credictCard;Asian
706;92;75;1;1;0;credictCard;Asian
707;92;0;1;1;1;credictCard;Asian
708;92;0;1;1;1;credictCard;Asian
709;29;38;1;1;1;cash;South_American
712;29;79;1;1;1;cash;South_American
713;11;79;1;1;1;cash;South_American
714;11;79;1;1;1;credictCard;South_American
715;11;38;1;1;1;cash;South_American
716;11;38;1;1;1;credictCard;South_American
717;29;81;0;-1;0;cash;South_American
718;92;68;1;1;1;credictCard;Asian
719;92;68;1;1;1;credictCard;Asian
723;29;68;-1;-1;-1;cash;South_American
724;29;94;-1;-1;-1;cash;South_American
725;29;93;-1;-1;-1;cash;South_American
729;65;0;0;0;0;cash;South_American
730;65;0;0;0;0;credictCard;South_American
732;126;40;1;0;0;cash;South_American
735;16;19;0;0;0;cash;Asian
736;16;19;0;0;0;credictCard;Asian
737;65;94;1;0;-1;cash;South_American
738;65;94;1;0;-1;credictCard;South_American
741;16;16;-1;-1;0;cash;Asian
742;16;16;-1;-1;0;credictCard;Asian
743;65;68;0;1;0;cash;South_American
744;65;68;0;1;0;credictCard;South_American
745;99;40;1;0;-1;cash;South_American
751;99;19;1;1;1;cash;South_American
752;99;75;1;1;0;cash;South_American
753;132;16;0;0;0;credictCard;South_American
754;132;16;0;0;0;cash;South_American
755;132;79;1;1;1;credictCard;South_American
756;132;79;1;1;1;cash;South_American
757;132;80;0;0;-1;credictCard;South_American
758;132;80;0;0;-1;cash;South_American
759;132;68;-1;-1;-1;credictCard;South_American
760;132;68;-1;-1;-1;cash;South_American
761;132;40;1;1;1;credictCard;South_American
762;132;40;1;1;1;cash;South_American
769;132;94;0;1;-1;credictCard;South_American
770;132;94;0;1;-1;cash;South_American
774;71;59;1;0;1;credictCard;South_American
775;71;59;1;0;1;cash;South_American
776;71;81;-1;0;-1;credictCard;South_American
777;71;81;-1;0;-1;cash;South_American
780;25;60;-1;1;-1;cash;South_American
781;25;60;-1;1;-1;credictCard;South_American
784;25;48;1;1;1;cash;South_American
785;25;48;1;1;1;credictCard;South_American
786;22;58;-1;-1;-1;cash;South_American
787;22;64;1;1;1;cash;South_American
788;79;14;0;0;0;cash;South_American
790;79;64;0;0;0;cash;South_American
791;79;28;1;1;1;cash;South_American
793;62;60;1;0;0;cash;South_American
794;62;7;0;-1;0;cash;South_American
795;62;45;0;1;0;cash;South_American
796;62;3;0;1;0;cash;South_American
798;79;66;0;0;0;cash;South_American
799;81;5;-1;-1;-1;cash;South_American
800;81;64;-1;-1;-1;cash;South_American
805;73;75;1;1;1;credictCard;Asian
806;73;75;1;1;1;cash;Asian
807;116;38;0;0;0;credictCard;Mediterranean
808;116;38;0;0;0;cash;Mediterranean
809;116;80;-1;-1;0;credictCard;Mediterranean
810;116;80;-1;-1;0;cash;Mediterranean
811;116;81;0;0;1;credictCard;Mediterranean
812;116;81;0;0;1;cash;Mediterranean
815;116;59;0;1;1;credictCard;Mediterranean
816;116;59;0;1;1;cash;Mediterranean
819;117;90;-1;-1;-1;cash;Fast_Food
820;117;19;-1;-1;-1;cash;Fast_Food
821;117;40;1;-1;-1;cash;Fast_Food
822;117;16;-1;-1;-1;cash;Fast_Food
825;19;81;0;1;-1;cash;South_American
826;19;81;0;1;-1;credictCard;South_American
827;19;19;1;1;1;cash;South_American
828;19;19;1;1;1;credictCard;South_American
831;19;93;1;1;0;cash;South_American
832;19;93;1;1;0;credictCard;South_American
833;50;81;0;0;0;credictCard;South_American
834;50;81;0;0;0;cash;South_American
835;50;93;0;0;0;credictCard;South_American
836;50;93;0;0;0;cash;South_American
837;50;19;0;1;0;credictCard;South_American
838;50;19;0;1;0;cash;South_American
840;54;76;1;1;1;cash;Breakfast
841;54;62;1;1;1;cash;Breakfast
842;54;86;1;1;1;cash;Breakfast
843;54;22;1;1;1;cash;Breakfast
844;82;62;1;1;1;cash;South_American
845;82;72;-1;-1;-1;cash;South_American
846;54;2;1;1;1;cash;Breakfast
847;82;92;0;1;1;cash;South_American
848;82;37;1;1;1;cash;South_American
849;82;70;1;1;1;cash;South_American
850;82;49;0;1;1;cash;South_American
851;54;54;1;1;1;cash;Breakfast
853;54;83;1;1;1;cash;Breakfast
854;54;1;1;1;1;cash;Breakfast
856;52;85;1;1;0;cash;South_American
857;52;1;0;1;-1;cash;South_American
859;34;38;0;1;0;cash;Family
860;34;38;0;1;0;credictCard;Family
861;34;59;1;0;1;cash;Family
862;34;59;1;0;1;credictCard;Family
863;52;18;1;0;1;cash;South_American
864;52;21;1;1;-1;cash;South_American
865;52;83;0;1;0;cash;South_American
866;34;90;0;-1;1;cash;Family
867;34;90;0;-1;1;credictCard;Family
869;52;22;1;0;1;cash;South_American
871;52;35;1;1;0;cash;South_American
874;63;18;0;1;0;cash;South_American
875;80;8;0;-1;0;cash;South_American
876;63;24;0;0;1;cash;South_American
878;80;71;-1;-1;0;cash;South_American
879;63;8;-1;-1;0;cash;South_American
880;80;69;-1;-1;-1;cash;South_American
881;63;35;0;-1;0;cash;South_American
882;63;41;1;-1;1;cash;South_American
883;80;1;0;-1;0;cash;South_American
884;80;85;-1;0;0;cash;South_American
885;80;86;0;1;1;cash;South_American
886;80;87;0;1;0;cash;South_American
887;80;41;-1;0;0;cash;South_American
888;80;23;0;0;0;cash;South_American
889;80;67;-1;0;0;cash;South_American
891;0;1;1;1;0;cash;North_American
896;13;8;0;-1;0;cash;Asian
897;13;8;0;-1;0;cash;Fast_Food
900;87;24;0;1;1;;South_American
903;13;24;0;-1;1;cash;Asian
904;13;24;0;-1;1;cash;Fast_Food
907;87;27;1;1;1;;South_American
908;87;8;0;1;1;;South_American
910;13;71;0;-1;-1;cash;Asian
911;13;71;0;-1;-1;cash;Fast_Food
912;13;18;0;0;-1;cash;Asian
913;13;18;0;0;-1;cash;Fast_Food
914;87;51;-1;-1;-1;;South_American
915;87;20;1;1;1;;South_American
919;87;85;1;1;1;;South_American
931;55;67;1;1;1;cash;South_American
932;55;87;1;1;1;cash;South_American
933;55;41;1;1;1;cash;South_American
934;55;1;1;1;1;cash;South_American
937;133;44;-1;-1;-1;cash;South_American
938;133;49;0;0;0;cash;South_American
939;133;1;0;1;0;cash;South_American
940;133;33;1;0;-1;cash;South_American
942;133;29;1;0;0;cash;South_American
943;133;87;1;0;1;cash;South_American
944;133;25;0;0;1;cash;South_American
945;133;36;1;1;1;cash;South_American
946;133;83;1;0;0;cash;South_American
947;133;62;-1;-1;-1;cash;South_American
948;133;76;1;0;0;cash;South_American
951;133;37;1;1;1;cash;South_American
952;105;27;0;0;0;credictCard;Meat
953;105;27;0;0;0;cash;Meat
954;125;8;-1;-1;-1;cash;South_American
955;105;85;-1;-1;-1;credictCard;Meat
956;105;85;-1;-1;-1;cash;Meat
957;125;24;1;1;1;cash;South_American
959;105;86;1;0;-1;credictCard;Meat
960;105;86;1;0;-1;cash;Meat
962;125;2;1;1;1;cash;South_American
963;125;41;1;0;0;cash;South_American
964;125;27;1;0;0;cash;South_American
966;125;20;0;1;0;cash;South_American
968;43;79;1;1;1;credictCard;South_American
969;43;79;1;1;1;credictCard;South_American
970;43;79;1;1;1;cash;South_American
971;43;79;1;1;1;credictCard;South_American
972;123;20;0;0;0;cash;South_American
973;43;19;1;1;1;credictCard;South_American
974;43;19;1;1;1;credictCard;South_American
975;43;19;1;1;1;cash;South_American
976;43;19;1;1;1;credictCard;South_American
978;123;85;0;0;0;cash;South_American
979;123;51;0;-1;0;cash;South_American
981;123;8;0;0;0;cash;South_American
983;123;24;0;0;0;cash;South_American
984;123;69;0;0;0;cash;South_American
986;17;71;-1;-1;-1;cash;South_American
987;124;71;0;0;1;cash;South_American
993;124;85;0;1;0;cash;South_American
994;118;79;1;1;1;cash;South_American
995;118;40;-1;-1;-1;cash;South_American
997;124;18;0;0;0;cash;South_American
998;118;90;1;1;1;cash;South_American
1000;118;19;1;1;1;cash;South_American
1001;124;35;0;-1;1;cash;South_American
1005;17;24;0;0;-1;cash;South_American
1007;17;85;0;0;0;cash;South_American
1009;17;22;0;0;0;cash;South_American
1010;17;8;-1;0;0;cash;South_American
1012;75;69;1;1;0;credictCard;South_American
1013;75;69;1;1;0;cash;South_American
1014;75;69;1;1;0;credictCard;South_American
1018;75;67;-1;0;0;credictCard;South_American
1019;75;67;-1;0;0;cash;South_American
1020;75;67;-1;0;0;credictCard;South_American
1021;75;18;1;1;1;credictCard;South_American
1022;75;18;1;1;1;cash;South_American
1023;75;18;1;1;1;credictCard;South_American
1025;75;73;1;0;0;credictCard;South_American
1026;75;73;1;0;0;cash;South_American
1027;75;73;1;0;0;credictCard;South_American
1029;21;22;-1;-1;-1;cash;South_American
1030;21;85;0;0;1;cash;South_American
1031;21;24;1;1;1;cash;South_American
1032;21;35;0;0;1;cash;South_American
1033;21;41;1;1;1;cash;South_American
1038;21;73;1;1;1;cash;South_American
1041;93;20;-1;-1;-1;cash;South_American
1043;93;24;-1;0;-1;cash;South_American
1044;93;51;-1;0;-1;cash;South_American
1048;93;8;-1;0;-1;cash;South_American
1052;115;35;-1;-1;-1;cash;South_American
1053;115;35;-1;-1;-1;credictCard;South_American
1054;115;35;-1;-1;-1;credictCard;South_American
1058;115;87;1;1;1;cash;South_American
1059;115;87;1;1;1;credictCard;South_American
1060;115;87;1;1;1;credictCard;South_American
1061;115;41;1;1;1;cash;South_American
1062;115;41;1;1;1;credictCard;South_American
1063;115;41;1;1;1;credictCard;South_American
1064;115;22;1;1;1;cash;South_American
1065;115;22;1;1;1;credictCard;South_American
1066;115;22;1;1;1;credictCard;South_American
1067;115;33;-1;1;1;cash;South_American
1068;115;33;-1;1;1;credictCard;South_American
1069;115;33;-1;1;1;credictCard;South_American
1070;115;67;-1;1;1;cash;South_American
1071;115;67;-1;1;1;credictCard;South_American
1072;115;67;-1;1;1;credictCard;South_American
1073;115;1;1;1;1;cash;South_American
1074;115;1;1;1;1;credictCard;South_American
1075;115;1;1;1;1;credictCard;South_American
1076;115;23;0;1;1;cash;South_American
1077;115;23;0;1;1;credictCard;South_American
1078;115;23;0;1;1;credictCard;South_American
1079;115;52;1;1;1;cash;South_American
1080;115;52;1;1;1;credictCard;South_American
1081;115;52;1;1;1;credictCard;South_American
1082;104;24;-1;-1;-1;cash;Coffee_Shop
1083;104;8;-1;-1;-1;cash;Coffee_Shop
1087;104;20;-1;-1;-1;cash;Coffee_Shop
1088;104;69;-1;-1;-1;cash;Coffee_Shop
1089;104;41;-1;-1;-1;cash;Coffee_Shop
1095;6;24;0;0;1;cash;Family
1096;74;85;0;0;0;cash;South_American
1097;74;52;0;1;0;cash;South_American
1098;74;24;1;0;0;cash;South_American
1101;74;69;1;1;-1;cash;South_American
1103;74;27;0;0;-1;cash;South_American
1104;114;24;1;1;1;cash;South_American
1106;114;20;-1;-1;0;cash;South_American
1108;114;8;0;-1;0;cash;South_American
1111;114;51;1;1;1;cash;South_American
1114;23;52;0;0;0;;Middle East
1115;23;2;0;0;0;;Middle East
1116;23;18;0;1;0;;Middle East
1117;23;1;0;0;-1;;Middle East
1118;23;35;0;-1;1;;Middle East
1119;23;85;1;1;1;;Middle East
1120;23;69;1;1;1;;Middle East
1122;23;67;0;1;-1;;Middle East
1123;23;73;0;1;-1;;Middle East
1125;23;27;0;0;0;;Middle East
1127;23;86;0;0;0;;Middle East
1128;23;23;0;0;0;;Middle East
1130;131;1;1;1;1;cash;South_American
1131;131;87;1;1;1;cash;South_American
1133;131;22;0;0;1;cash;South_American
1134;131;41;1;1;1;cash;South_American
1135;131;86;1;1;1;cash;South_American
1136;131;85;0;-1;0;cash;South_American
1138;131;67;1;0;-1;cash;South_American
1143;4;27;0;0;0;cash;North_American
1144;4;24;0;1;0;cash;North_American
1145;4;71;-1;1;-1;cash;North_American
1146;4;18;1;0;1;cash;North_American
1147;4;85;1;0;1;cash;North_American
1148;119;87;-1;-1;-1;cash;South_American
1149;119;42;0;-1;1;cash;South_American
1150;119;85;0;0;0;cash;South_American
1153;3;35;0;0;0;cash;Bakery
1154;3;35;0;0;0;cash;Breakfast
1155;3;35;0;0;0;cash;Asian
1156;3;35;0;0;0;cash;Contemporary
1157;3;35;0;0;0;cash;South_American
1158;3;35;0;0;0;cash;Breakfast
1159;3;35;0;0;0;cash;Coffee_Shop
1160;3;35;0;0;0;cash;European
1161;3;35;0;0;0;cash;Coffee_Shop
1162;3;35;0;0;0;credictCard;Bakery
1163;3;35;0;0;0;credictCard;Breakfast
1164;3;35;0;0;0;credictCard;Asian
1165;3;35;0;0;0;credictCard;Contemporary
1166;3;35;0;0;0;credictCard;South_American
1167;3;35;0;0;0;credictCard;Breakfast
1168;3;35;0;0;0;credictCard;Coffee_Shop
1169;3;35;0;0;0;credictCard;European
1170;3;35;0;0;0;credictCard;Coffee_Shop
1171;3;86;1;1;1;cash;Bakery
1172;3;86;1;1;1;cash;Breakfast
1173;3;86;1;1;1;cash;Asian
1174;3;86;1;1;1;cash;Contemporary
1175;3;86;1;1;1;cash;South_American
1176;3;86;1;1;1;cash;Breakfast
1177;3;86;1;1;1;cash;Coffee_Shop
1178;3;86;1;1;1;cash;European
1179;3;86;1;1;1;cash;Coffee_Shop
1180;3;86;1;1;1;credictCard;Bakery
1181;3;86;1;1;1;credictCard;Breakfast
1182;3;86;1;1;1;credictCard;Asian
1183;3;86;1;1;1;credictCard;Contemporary
1184;3;86;1;1;1;credictCard;South_American
1185;3;86;1;1;1;credictCard;Breakfast
1186;3;86;1;1;1;credictCard;Coffee_Shop
1187;3;86;1;1;1;credictCard;European
1188;3;86;1;1;1;credictCard;Coffee_Shop
1189;3;2;1;1;1;cash;Bakery
1190;3;2;1;1;1;cash;Breakfast
1191;3;2;1;1;1;cash;Asian
1192;3;2;1;1;1;cash;Contemporary
1193;3;2;1;1;1;cash;South_American
1194;3;2;1;1;1;cash;Breakfast
1195;3;2;1;1;1;cash;Coffee_Shop
1196;3;2;1;1;1;cash;European
1197;3;2;1;1;1;cash;Coffee_Shop
1198;3;2;1;1;1;credictCard;Bakery
1199;3;2;1;1;1;credictCard;Breakfast
1200;3;2;1;1;1;credictCard;Asian
1201;3;2;1;1;1;credictCard;Contemporary
1202;3;2;1;1;1;credictCard;South_American
1203;3;2;1;1;1;credictCard;Breakfast
1204;3;2;1;1;1;credictCard;Coffee_Shop
1205;3;2;1;1;1;credictCard;European
1206;3;2;1;1;1;credictCard;Coffee_Shop
1207;119;24;1;1;1;cash;South_American
1226;119;44;0;0;0;cash;South_American
1227;3;85;1;1;1;cash;Bakery
1228;3;85;1;1;1;cash;Breakfast
1229;3;85;1;1;1;cash;Asian
1230;3;85;1;1;1;cash;Contemporary
1231;3;85;1;1;1;cash;South_American
1232;3;85;1;1;1;cash;Breakfast
1233;3;85;1;1;1;cash;Coffee_Shop
1234;3;85;1;1;1;cash;European
1235;3;85;1;1;1;cash;Coffee_Shop
1236;3;85;1;1;1;credictCard;Bakery
1237;3;85;1;1;1;credictCard;Breakfast
1238;3;85;1;1;1;credictCard;Asian
1239;3;85;1;1;1;credictCard;Contemporary
1240;3;85;1;1;1;credictCard;South_American
1241;3;85;1;1;1;credictCard;Breakfast
1242;3;85;1;1;1;credictCard;Coffee_Shop
1243;3;85;1;1;1;credictCard;European
1244;3;85;1;1;1;credictCard;Coffee_Shop
1245;119;53;1;1;0;cash;South_American
1246;76;67;-1;0;0;credictCard;South_American
1247;76;67;-1;0;0;cash;South_American
1248;76;67;-1;0;0;credictCard;South_American
1250;36;20;1;0;0;cash;South_American
1253;36;42;-1;-1;-1;cash;South_American
1261;34;79;1;1;1;cash;Family
1262;34;79;1;1;1;credictCard;Family
1263;51;17;0;-1;1;cash;Bakery
1264;35;52;0;1;1;cash;South_American
1266;35;25;1;1;1;cash;South_American
1267;35;18;1;1;1;cash;South_American
1268;35;87;1;1;1;cash;South_American
1269;35;22;1;1;1;cash;South_American
1270;35;1;1;1;1;cash;South_American
1271;35;33;1;1;1;cash;South_American
1272;35;41;1;1;1;cash;South_American
1273;35;83;1;1;1;cash;South_American
1276;37;11;0;1;1;cash;South_American
1277;37;13;-1;0;0;cash;South_American
1278;37;43;-1;1;0;cash;South_American
1279;37;56;0;0;1;cash;South_American
1280;37;15;1;1;1;cash;South_American
1281;70;15;1;1;1;cash;South_American
1283;70;41;1;1;1;cash;South_American
1284;70;35;0;1;1;cash;South_American
1285;70;18;1;1;1;cash;South_American
1286;70;1;1;1;1;cash;South_American
1287;70;13;1;1;1;cash;South_American
1288;70;85;1;1;1;cash;South_American
1289;70;52;0;0;0;cash;South_American
1290;70;69;1;1;1;cash;South_American
1291;70;86;1;1;1;cash;South_American
1292;70;22;1;1;1;cash;South_American
1293;70;23;1;1;1;cash;South_American
1294;113;21;-1;-1;-1;cash;South_American
1295;83;82;0;-1;1;cash;South_American
1296;83;15;1;1;1;cash;South_American
1297;83;92;1;1;1;cash;South_American
1298;83;23;1;1;1;cash;South_American
1299;83;44;1;1;1;cash;South_American
1300;83;50;1;1;1;cash;South_American
1302;83;56;1;1;1;cash;South_American
1303;83;87;1;1;1;cash;South_American
1304;83;39;0;-1;0;cash;South_American
1305;48;1;-1;-1;-1;cash;South_American
1306;48;27;-1;-1;-1;cash;South_American
1310;18;13;-1;-1;-1;cash;Family
1317;68;43;-1;-1;-1;credictCard;South_American
1318;68;43;-1;-1;-1;cash;South_American
1319;68;8;-1;-1;-1;credictCard;South_American
1320;68;8;-1;-1;-1;cash;South_American
1321;68;53;-1;-1;-1;credictCard;South_American
1322;68;53;-1;-1;-1;cash;South_American
1323;68;42;-1;-1;-1;credictCard;South_American
1324;68;42;-1;-1;-1;cash;South_American
1325;68;17;0;-1;-1;credictCard;South_American
1326;68;17;0;-1;-1;cash;South_American
1331;112;24;1;1;0;credictCard;Fast_Food
1332;112;24;1;1;0;cash;Fast_Food
1333;112;87;0;1;0;credictCard;Fast_Food
1334;112;87;0;1;0;cash;Fast_Food
1335;112;85;-1;-1;-1;credictCard;Fast_Food
1336;112;85;-1;-1;-1;cash;Fast_Food
1337;112;25;0;1;0;credictCard;Fast_Food
1338;112;25;0;1;0;cash;Fast_Food
1339;112;29;1;1;0;credictCard;Fast_Food
1340;112;29;1;1;0;cash;Fast_Food
1341;112;13;-1;0;-1;credictCard;Fast_Food
1342;112;13;-1;0;-1;cash;Fast_Food
1343;112;11;-1;-1;-1;credictCard;Fast_Food
1344;112;11;-1;-1;-1;cash;Fast_Food
1345;103;69;-1;-1;0;credictCard;Mediterranean
1346;103;69;-1;-1;0;cash;Mediterranean
1347;103;1;0;1;0;credictCard;Mediterranean
1348;103;1;0;1;0;cash;Mediterranean
1349;103;87;1;1;0;credictCard;Mediterranean
1350;103;87;1;1;0;cash;Mediterranean
1351;103;23;1;0;0;credictCard;Mediterranean
1352;103;23;1;0;0;cash;Mediterranean
1357;105;41;-1;-1;-1;credictCard;Meat
1358;105;41;-1;-1;-1;cash;Meat
1359;103;52;0;1;0;credictCard;Mediterranean
1360;103;52;0;1;0;cash;Mediterranean
1361;105;2;-1;-1;-1;credictCard;Meat
1362;105;2;-1;-1;-1;cash;Meat
1363;105;83;1;1;0;credictCard;Meat
1364;105;83;1;1;0;cash;Meat
1365;103;41;0;0;0;credictCard;Mediterranean
1366;103;41;0;0;0;cash;Mediterranean
1367;105;13;-1;0;-1;credictCard;Meat
1368;105;13;-1;0;-1;cash;Meat
1369;103;85;1;0;0;credictCard;Mediterranean
1370;103;85;1;0;0;cash;Mediterranean
1371;103;22;1;0;0;credictCard;Mediterranean
1372;103;22;1;0;0;cash;Mediterranean
1373;105;52;1;0;0;credictCard;Meat
1374;105;52;1;0;0;cash;Meat
1377;105;18;1;-1;-1;credictCard;Meat
1378;105;18;1;-1;-1;cash;Meat
1379;105;69;1;0;0;credictCard;Meat
1380;105;69;1;0;0;cash;Meat
1381;51;91;1;1;0;cash;Bakery
1384;105;87;1;1;1;credictCard;Meat
1385;105;87;1;1;1;cash;Meat
1390;105;15;1;1;1;credictCard;Meat
1391;105;15;1;1;1;cash;Meat
1392;105;23;1;1;0;credictCard;Meat
1393;105;23;1;1;0;cash;Meat
1394;105;25;1;1;1;credictCard;Meat
1395;105;25;1;1;1;cash;Meat
1398;51;30;1;1;0;cash;Bakery
1399;51;10;0;0;0;cash;Bakery
1400;103;27;0;1;0;credictCard;Mediterranean
1401;103;27;0;1;0;cash;Mediterranean
1402;78;79;1;1;1;cash;South_American
1403;78;75;0;0;-1;cash;South_American
1404;78;19;1;1;1;cash;South_American
1405;78;80;0;1;0;cash;South_American
1406;44;1;1;0;0;cash;Middle East
1407;44;1;1;0;0;cash;South_American
1408;44;1;1;0;0;cash;Asian
1409;44;1;1;0;0;cash;Mediterranean
1414;44;13;0;1;1;cash;Middle East
1415;44;13;0;1;1;cash;South_American
1416;44;13;0;1;1;cash;Asian
1417;44;13;0;1;1;cash;Mediterranean
1418;44;87;1;1;1;cash;Middle East
1419;44;87;1;1;1;cash;South_American
1420;44;87;1;1;1;cash;Asian
1421;44;87;1;1;1;cash;Mediterranean
1422;44;85;-1;-1;-1;cash;Middle East
1423;44;85;-1;-1;-1;cash;South_American
1424;44;85;-1;-1;-1;cash;Asian
1425;44;85;-1;-1;-1;cash;Mediterranean
1426;44;52;0;0;0;cash;Middle East
1427;44;52;0;0;0;cash;South_American
1428;44;52;0;0;0;cash;Asian
1429;44;52;0;0;0;cash;Mediterranean
1430;44;41;0;1;1;cash;Middle East
1431;44;41;0;1;1;cash;South_American
1432;44;41;0;1;1;cash;Asian
1433;44;41;0;1;1;cash;Mediterranean
1434;44;35;1;1;1;cash;Middle East
1435;44;35;1;1;1;cash;South_American
1436;44;35;1;1;1;cash;Asian
1437;44;35;1;1;1;cash;Mediterranean
1442;44;27;0;1;0;cash;Middle East
1443;44;27;0;1;0;cash;South_American
1444;44;27;0;1;0;cash;Asian
1445;44;27;0;1;0;cash;Mediterranean
1446;8;83;0;1;0;cash;Diner
1447;8;83;0;1;0;cash;Fast_Food
1448;8;83;0;1;0;cash;Family
1449;8;83;0;1;0;cash;Coffee_Shop
1450;8;83;0;1;0;cash;Fast_Food
1451;8;83;0;1;0;cash;Coffee_Shop
1452;8;83;0;1;0;cash;South_American
1453;8;15;1;0;1;cash;Diner
1454;8;15;1;0;1;cash;Fast_Food
1455;8;15;1;0;1;cash;Family
1456;8;15;1;0;1;cash;Coffee_Shop
1457;8;15;1;0;1;cash;Fast_Food
1458;8;15;1;0;1;cash;Coffee_Shop
1459;8;15;1;0;1;cash;South_American
1460;8;35;0;0;0;cash;Diner
1461;8;35;0;0;0;cash;Fast_Food
1462;8;35;0;0;0;cash;Family
1463;8;35;0;0;0;cash;Coffee_Shop
1464;8;35;0;0;0;cash;Fast_Food
1465;8;35;0;0;0;cash;Coffee_Shop
1466;8;35;0;0;0;cash;South_American
1467;8;33;1;0;0;cash;Diner
1468;8;33;1;0;0;cash;Fast_Food
1469;8;33;1;0;0;cash;Family
1470;8;33;1;0;0;cash;Coffee_Shop
1471;8;33;1;0;0;cash;Fast_Food
1472;8;33;1;0;0;cash;Coffee_Shop
1473;8;33;1;0;0;cash;South_American
1474;8;52;1;1;0;cash;Diner
1475;8;52;1;1;0;cash;Fast_Food
1476;8;52;1;1;0;cash;Family
1477;8;52;1;1;0;cash;Coffee_Shop
1478;8;52;1;1;0;cash;Fast_Food
1479;8;52;1;1;0;cash;Coffee_Shop
1480;8;52;1;1;0;cash;South_American
1481;8;82;0;0;1;cash;Diner
1482;8;82;0;0;1;cash;Fast_Food
1483;8;82;0;0;1;cash;Family
1484;8;82;0;0;1;cash;Coffee_Shop
1485;8;82;0;0;1;cash;Fast_Food
1486;8;82;0;0;1;cash;Coffee_Shop
1487;8;82;0;0;1;cash;South_American
1495;8;1;0;0;-1;cash;Diner
1496;8;1;0;0;-1;cash;Fast_Food
1497;8;1;0;0;-1;cash;Family
1498;8;1;0;0;-1;cash;Coffee_Shop
1499;8;1;0;0;-1;cash;Fast_Food
1500;8;1;0;0;-1;cash;Coffee_Shop
1501;8;1;0;0;-1;cash;South_American
1502;8;41;1;0;-1;cash;Diner
1503;8;41;1;0;-1;cash;Fast_Food
1504;8;41;1;0;-1;cash;Family
1505;8;41;1;0;-1;cash;Coffee_Shop
1506;8;41;1;0;-1;cash;Fast_Food
1507;8;41;1;0;-1;cash;Coffee_Shop
1508;8;41;1;0;-1;cash;South_American
1516;8;25;0;1;1;cash;Diner
1517;8;25;0;1;1;cash;Fast_Food
1518;8;25;0;1;1;cash;Family
1519;8;25;0;1;1;cash;Coffee_Shop
1520;8;25;0;1;1;cash;Fast_Food
1521;8;25;0;1;1;cash;Coffee_Shop
1522;8;25;0;1;1;cash;South_American
1523;15;52;1;1;1;cash;Coffee_Shop
1524;15;52;1;1;1;cash;Contemporary
1525;15;52;1;1;1;cash;South_American
1526;15;52;1;1;1;cash;Contemporary
1527;15;52;1;1;1;cash;Asian
1528;15;52;1;1;1;cash;Mediterranean
1529;15;52;1;1;1;cash;North_American
1530;15;52;1;1;1;cash;Indian-Pakistani
1531;15;52;1;1;1;cash;European
1532;15;52;1;1;1;cash;Mediterranean
1533;15;52;1;1;1;cash;Mediterranean
1534;15;52;1;1;1;cash;Meat
1535;15;52;1;1;1;cash;Australian
1536;15;52;1;1;1;cash;European
1537;15;18;0;1;1;cash;Coffee_Shop
1538;15;18;0;1;1;cash;Contemporary
1539;15;18;0;1;1;cash;South_American
1540;15;18;0;1;1;cash;Contemporary
1541;15;18;0;1;1;cash;Asian
1542;15;18;0;1;1;cash;Mediterranean
1543;15;18;0;1;1;cash;North_American
1544;15;18;0;1;1;cash;Indian-Pakistani
1545;15;18;0;1;1;cash;European
1546;15;18;0;1;1;cash;Mediterranean
1547;15;18;0;1;1;cash;Mediterranean
1548;15;18;0;1;1;cash;Meat
1549;15;18;0;1;1;cash;Australian
1550;15;18;0;1;1;cash;European
1551;15;85;1;1;1;cash;Coffee_Shop
1552;15;85;1;1;1;cash;Contemporary
1553;15;85;1;1;1;cash;South_American
1554;15;85;1;1;1;cash;Contemporary
1555;15;85;1;1;1;cash;Asian
